rosbagTimestamp,Fx,Fy,Fz,Tx,Ty,Tz,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,effot_joint_0,effot_joint_1,effot_joint_2,effot_joint_3,effot_joint_4,effot_joint_5,Force Vec,Torque Vec,x,y,z,Rx,Ry,Rz
1607533334.1254342,1.02000427246,-1.83000183105,5.270000457759999,-0.173000097275,0.17200088501,0.06599999964240001,1.0111491680145264,-1.183190647755758,2.142578125,-2.501920048390524,4.6511993408203125,0.8523192405700684,0.0,0.0,-0.0,0.0,0.0,0.0,0.5538941025733948,-5.419922351837158,-2.86951756477356,-0.6818848252296448,-0.0650482252240181,-0.011215210892260076,5.6711745028938765,0.2527238375266162,-0.22307351907221223,-0.6542723199341373,0.13001724641597634,3.0851559647889455,0.03501742570449293,1.7294508999101343
1607533334.2372658,1.14001464844,-1.83000183105,5.3800010681199995,-0.17400002479600002,0.170000076294,0.06499999761580001,1.0111610889434814,-1.1832144896136685,2.1426024436950684,-2.501920048390524,4.651211738586426,0.8522592782974243,0.0,0.0,-0.0,0.0,0.0,0.0,0.5310059189796448,-5.355835437774658,-2.829164981842041,-0.6818848252296448,-0.0740203931927681,-0.008972168900072575,5.795942683746662,0.2517956200155762,-0.22305743730371788,-0.6542639072256956,0.13002248091755086,3.0851625880841707,0.03500802499920607,1.7295230292291046
1607533334.3493226,1.2000122070299999,-1.73999023438,5.28000068665,-0.177999973297,0.176000595093,0.06599999964240001,1.0111371278762815,-1.1832388083087366,2.1425542831420903,-2.501943890248434,4.651247501373291,0.8522952795028687,0.0,0.0,-0.0,0.0,0.0,0.0,0.5584717392921448,-5.401611804962158,-2.8583085536956787,-0.6975861191749573,-0.0874786451458931,-0.01345825381577015,5.68735461913386,0.2588748730943574,-0.22308590941538636,-0.6542851858957746,0.130062605746154,3.0852622305901103,0.035029418900995375,1.729460905554083
1607533334.4612734,1.30000305176,-1.5499877929700001,5.23999977112,-0.186000108719,0.17800045013399998,0.06599999964240001,1.0111491680145264,-1.1832144896136685,2.1425542831420903,-2.5019081274615687,4.651223659515381,0.8523072600364685,0.0,0.0,-0.0,0.0,0.0,0.0,0.5355835556983948,-5.451965808868408,-2.862792015075684,-0.6773987412452698,-0.0762634351849556,-0.006729126907885075,5.616944693895336,0.2657747178423547,-0.22307812016720163,-0.6542838801153774,0.13004233269555987,3.085199155101218,0.03501712715981089,1.729462285352888
1607533334.5733788,1.24000549316,-1.59999084473,5.36000061035,-0.179000139236,0.183000564575,0.06499999761580001,1.0111491680145264,-1.183190647755758,2.1425423622131348,-2.5018962065326136,4.651211738586426,0.8523072600364685,0.0,0.0,-0.0,0.0,0.0,0.0,0.5401611924171448,-5.397034168243408,-2.8583085536956787,-0.6953430771827698,-0.0785064771771431,-0.006729126907885075,5.729501799392263,0.26411220375312106,-0.22308205116677443,-0.6542880886215584,0.13003027308044052,3.0851726420624135,0.03501393350465103,1.729462766017136
1607533334.685475,1.28001403809,-4.61999511719,4.479999542240001,0.155999898911,0.020000457763700002,0.049999997019800006,1.0110533237457275,-1.1831067244159144,2.142578125,-2.501680199299948,4.651271343231201,0.8523192405700684,-0.0013038837350904944,0.0014572817599400878,-0.0,0.0027803401462733746,0.001208009896799922,0.0036623792257159953,-0.3112793266773224,-4.293823719024658,-2.535487651824951,-0.3723450005054474,0.0471038855612278,0.0897216871380806,6.561492720337157,0.16503328898431302,-0.2231185904070517,-0.6542352703415936,0.12993325906562234,3.0849166989270675,0.034783943712796354,1.7293662730693604
1607533334.7972398,0.560012817383,-4.72999572754,4.29000091553,0.173999905586,0.00699996948242,0.035999998450300004,1.0110533237457275,-1.183082405720846,2.1426148414611816,-2.5015247503863733,4.651283264160156,0.8564043641090393,0.0,0.00021731395099777728,0.00048576059634797275,0.0007286408799700439,0.0006327670998871326,0.03919320926070213,0.0961303785443306,-4.325867176055908,-2.5892910957336426,-0.2400055229663849,0.0942077711224556,0.3992615044116974,6.410193584707731,0.1778228517517176,-0.2230988319693092,-0.6542058032865555,0.1298830524340713,3.084739826135683,0.03466002498730729,1.7252879067830986
1607533334.9093766,0.620010375977,-4.589996337890001,4.34000015259,0.18400001525899998,-0.019999504089400003,0.032999999821200006,1.0110652446746826,-1.1831067244159144,2.1426024436950684,-2.501453224812643,4.651283264160156,0.8596869111061096,0.0,0.0,0.0001917476038215682,0.0005368932615965606,0.00024927189224399626,0.02091966383159161,-0.1235962063074112,-4.435730457305908,-2.4480571746826167,-0.2938385307788849,0.0919647291302681,0.2915954887866974,6.347289230265468,0.1880026217033512,-0.223091092206531,-0.6542085569384976,0.12989680535651005,3.0847108018328186,0.03464227572600092,1.7220183205461583
1607533335.0213268,0.630004882812,-4.5399932861300005,4.37000083923,0.164999961853,-0.026000022888199997,0.0289999991655,1.0110533237457275,-1.1831424872027796,2.142566204071045,-2.501453224812643,4.651331424713135,0.8619751334190369,0.0,0.0,0.00011504856229294091,0.00023009712458588183,0.00013422331539914012,0.018062625080347058,0.0778198316693306,-4.248047351837158,-2.562389373779297,-0.2736511528491974,0.0964508131146431,0.3050537407398224,6.332878691822808,0.16953462346458134,-0.2231059333119862,-0.6542254838163448,0.1299365960299026,3.0847968976789186,0.0346416276397066,1.7197169487053547
1607533335.1332307,0.260009765625,-4.629989624019999,4.31999969482,0.18799996375999997,-0.0579996109009,0.0190000012517,1.0110533237457275,-1.183094326649801,2.142578125,-2.5014169851886194,4.651307582855225,0.8642633557319641,0.0,0.0,8.948221511673182e-05,0.00013422331539914012,9.58738019107841e-05,0.026576217263937,-0.009155274368822576,-4.399109363555908,-2.4211554527282715,-0.2669220268726349,0.0942077711224556,0.2691650688648224,6.337728801392349,0.19765864839662772,-0.22310245760486003,-0.6542158045094357,0.12989496770074388,3.0847027111051823,0.034609539576206015,1.7174311720672966
1607533335.245287,0.190002441406,-3.4399871826199995,4.37000083923,0.069000005722,-0.0829992294312,0.00699999928474,1.0110892057418823,-1.183082405720846,2.1426024436950684,-2.5014050642596644,4.651331424713135,0.8678215742111206,0.0,0.0,-0.0,0.00047936901682987815,5.752428114647046e-05,0.035108987241983414,0.02288818545639515,-4.426575183868408,-2.546696901321411,-0.2175751030445099,0.1076660305261612,0.3028106987476349,5.564756964971698,0.10816132795872734,-0.22306925239594153,-0.6542124115005877,0.12987473029717878,3.084675928469597,0.034567211835238795,1.7139107178778312
1607533335.3573115,-0.16999816894499994,-4.44999694824,4.28000068665,0.152999997139,-0.115999221802,-0.00400000065565,1.0110533237457275,-1.1831067244159144,2.142566204071045,-2.5012734572040003,4.651331424713135,0.8722782135009766,0.0,0.0,-0.0,0.0014764565275982024,5.752428114647046e-05,0.03965340554714203,-0.0640869215130806,-4.513550281524658,-2.4413316249847408,-0.2332763969898224,0.1256103664636612,0.3364563286304474,6.176550663154512,0.1920437934129838,-0.22309688360511443,-0.6542110410642015,0.1298922206203813,3.084614496074792,0.03452767224650678,1.7094203795631768
1607533335.469173,0.270004272461,-5.669998168949999,4.23999977112,0.28499996662099997,-0.118000030518,0.00200000032783,1.0110652446746826,-1.183094326649801,2.1426024436950684,-2.50120193163027,4.651354789733887,0.8763030171394348,0.0,0.0,-0.0,0.0005752427969127892,5.752428114647046e-05,0.03290388733148575,-0.0503540076315403,-4.467773914337158,-2.479442358016968,-0.2086029201745987,0.1323394924402237,0.3386993706226349,7.085152052153941,0.3084687799073536,-0.22307280412573705,-0.6541917666991955,0.12985966909848773,3.0845256522375113,0.03444635034751859,1.705411574764206
1607533335.5813205,0.240005493164,-5.81999206543,4.0200004577599975,0.333999991417,-0.11399936675999996,0.00600000098348,1.0111731290817259,-1.183094326649801,2.142638683319092,-2.5010579268084925,4.651558876037598,0.8797537088394165,0.0015339808305725455,0.0,3.834952076431364e-05,0.006768690422177315,0.001514806062914431,0.03495558723807335,0.0961303785443306,-4.335022449493408,-2.5780820846557617,-0.2220611870288849,0.0897216871380806,0.2758941948413849,7.0774510919403495,0.35297004108003105,-0.22296814954082636,-0.6541968106199463,0.12982625970738348,3.084485447855554,0.03419577561792129,1.702078044449145
1607533335.693354,1.11000061035,-5.95999145508,3.71000099182,0.300999999046,0.0670003890991,0.0349999964237,1.011676788330078,-1.1831305662738243,2.14273452758789,-2.500722710286276,4.651786804199219,0.8845575451850891,0.014291588217020038,0.0,0.00040906155481934553,0.002914563519880176,0.0020516994409263134,0.05255801603198052,0.4852295517921448,-4.472351551055908,-2.5310041904449463,-0.2108459621667862,0.0762634351849556,0.2758941948413849,7.107580942832053,0.31034666312815706,-0.2225751378086474,-0.6542471041954981,0.12976920402703634,3.0842903069312877,0.03383507455641982,1.6977936885699898
1607533335.8052502,2.56001281738,-5.4899902343800004,3.0,0.23799991607700002,0.341000556946,0.11500000208599999,1.0164626836776731,-1.1831186453448694,2.142782688140869,-2.50024396577944,4.652074337005615,0.8922603726387024,0.07306861877441406,0.0,0.0001917476038215682,0.006078398786485195,0.003010437358170748,0.08204879611730576,0.8514404892921448,-4.431152820587158,-2.5960166454315186,-0.1772003322839737,0.0471038855612278,0.3521576225757599,6.759708455158227,0.4314514345438212,-0.21938057682240247,-0.6552567850412356,0.12968428497374346,3.0841552360336784,0.03358988383276286,1.694893631531945
1607533335.9173589,3.5,-4.92999267578,2.98999977112,0.246999979019,0.659000396729,0.198000013828,1.0274139642715454,-1.1831305662738243,2.1427583694458012,-2.4991067091571253,4.6524577140808105,0.9051745533943176,0.12421409785747528,0.0,0.00011504856229294091,0.014841264113783838,0.005675728898495436,0.15119297802448273,0.8331299424171448,-4.449463367462158,-2.6206765174865723,-0.1682281643152237,0.1211242824792862,0.3386993706226349,6.744992691956169,0.7310913198775199,-0.2121123265524848,-0.6575568392821182,0.12957261059980552,3.0838028140559004,0.03332349166759426,1.6929595068860042
1607533336.0293233,5.04000854492,-6.25,1.42000007629,0.31999993324299997,0.8280000686650001,0.261999994516,1.0429342985153198,-1.1831186453448694,2.1427464485168457,-2.4975503126727503,4.652841091156006,0.9255275130271912,0.1438746154308319,0.0,8.948221511673182e-05,0.012329370714724064,0.002952913055196405,0.2143929898738861,1.0025025606155396,-4.696655750274658,-2.515311479568481,-0.1054229810833931,0.2691650688648224,0.2601929008960724,8.153562800980332,0.9255420401641156,-0.2017795506851261,-0.6606644405423197,0.12939235771359653,3.0832043693503004,0.033096323286218206,1.68816319548676
1607533336.1411698,4.80000305176,-6.3899993896500025,1.54000091553,0.367999911308,0.8360004425049999,0.275999993086,1.059115290641785,-1.1831424872027796,2.1426863670349117,-2.496042076741354,4.653763771057129,0.9543251991271972,0.14887283742427826,0.0,6.391586794052273e-05,0.015301458537578584,0.010526943020522594,0.2947927713394165,1.1352540254592896,-4.559326648712158,-2.717074394226074,-0.0314025916159153,0.3633728325366974,0.4486084580421448,8.139024776744813,0.9541994921266326,-0.19093505096716534,-0.6637876937084574,0.12926011690428557,3.0829874869014193,0.03255761198740416,1.6755857578208093
1607533336.2532675,4.0,-4.879989624019999,1.28000068665,0.282999992371,0.7360000610349999,0.248999983072,1.076915621757507,-1.1831305662738243,2.142650604248047,-2.493995014821188,4.655345439910889,0.9915909171104432,0.1676768809556961,0.0,6.391586794052273e-05,0.02157160453498364,0.015109711326658726,0.3681937456130981,1.1947633028030396,-4.710388660430908,-2.7103488445281982,-0.0628051832318306,0.3745880424976349,0.3768310844898224,6.438377162637128,0.8269135850228644,-0.17887781162980237,-0.6669944526668958,0.12902939943302671,3.0825777259509897,0.031300362112819904,1.6561826861522575
1607533336.365269,2.7200012207,-4.830001831050001,0.630001068115,0.315999984741,0.598999977112,0.21899998188,1.0966827869415283,-1.1831424872027796,2.1425905227661133,-2.4913733641253866,4.657130718231201,1.036221623420715,0.18607187271118164,0.0,-0.00014061490946915,0.024984711781144142,0.018005099147558212,0.4172811210155487,1.2496949434280396,-4.774475574493408,-2.732767105102539,-0.0044860844500362864,0.2669220268726349,0.4037475883960724,5.578909003952465,0.7117709989876865,-0.16541294041457255,-0.6702800221198278,0.12876061282094914,3.081790220733006,0.029771044895704233,1.6313917686310302
1607533336.4773655,3.54000854492,-5.54998779297,0.520000457764,0.314999938011,0.516000747681,0.201000005007,1.1181896924972534,-1.1831305662738243,2.1423864364624023,-2.488560501729147,4.659024238586426,1.0844439268112185,0.2005296498537064,-7.669904152862728e-05,-0.00561181316152215,0.025598304346203804,0.016394419595599174,0.4401758015155792,1.1489869356155396,-4.669189929962158,-2.8022632598876958,0.01570129580795765,0.3207550346851349,0.4575806260108948,6.603364708714596,0.6370892673457141,-0.1507347911837811,-0.673617449057305,0.12851823953814007,3.080952459652176,0.02826377728993259,1.604743927209969
1607533336.589169,2.83000183105,-5.51998901367,0.569999694824,0.324000000954,0.450000762939,0.187999993563,1.141147255897522,-1.183070484791891,2.1407423019409184,-2.4849570433246058,4.66108512878418,1.135143518447876,0.2098485827445984,0.003860518336296081,-0.022843530401587486,0.03309563547372818,0.019750002771615986,0.4670588076114655,1.3824464082717896,-3.776550769805908,-2.9860916137695312,-0.0717773512005806,0.3342132866382599,0.5293579697608948,6.229292795083829,0.5855089109856161,-0.13530080890684834,-0.6775062564550755,0.12878994036891406,3.0806769233342437,0.026997543064811013,1.5770473597248211
1607533336.7014651,2.70001220703,-4.5399932861300005,0.389999389648,0.277999997139,0.478000640869,0.18599998950999996,1.1646090745925903,-1.182303253804342,2.1364574432373047,-2.480970684682028,4.66340970993042,1.1886070966720579,0.21197058260440824,0.011236409656703472,-0.051605671644210815,0.03882889077067375,0.02093883790075779,0.4909505546092987,1.5243531465530396,-3.2867434024810787,-3.015235185623169,-0.0852356031537056,0.2848663628101349,0.5428162217140198,5.296574787553018,0.5834077537864738,-0.11997614824937201,-0.6824461339539303,0.12971052629495475,3.0818499777255055,0.02617052864042601,1.5470501267435106
1607533336.8133614,2.41000366211,-4.4399871826199995,0.520000457764,0.287999987602,0.414000511169,0.17199999094,1.188143014907837,-1.1800616423236292,2.129735946655273,-2.4761942068683065,4.666009902954102,1.2442595958709717,0.2140542417764664,0.02679353207349777,-0.062075089663267136,0.04371845349669457,0.022913837805390358,0.5002503395080566,1.1535645723342896,-3.3645632266998287,-2.909870147705078,0.0,0.3409424126148224,0.5428162217140198,5.078582903654155,0.5328455808114632,-0.10490425727523345,-0.6882571875261005,0.13063230155109506,3.0832113856739727,0.025132162657154532,1.5149329257423494
1607533336.9251812,2.29000854492,-5.4700012207,0.170000076294,0.30499994754799997,0.33100032806400004,0.16999998688700002,1.2127444744110107,-1.1769798437701624,2.1217660903930664,-2.471190754567281,4.668801784515381,1.3001251220703125,0.2271569967269897,0.030423952266573906,-0.07833528518676758,0.04481141641736031,0.023124760016798973,0.4889371991157532,1.1032105684280396,-3.0944826602935787,-2.965915441513061,0.01794433780014515,0.3319702446460724,0.5293579697608948,5.9324491161919015,0.4811301078963346,-0.0891037610467482,-0.6944678071612387,0.13152036023314861,3.0847501729792906,0.023997742656778957,1.48366485661969
1607533337.0373273,1.98001098633,-5.610000610349998,0.239999771118,0.371999979019,0.33000087738,0.16800001263599998,1.2391812801361084,-1.1727355162249964,2.1135802268981934,-2.4664500395404256,4.67154598236084,1.353090524673462,0.2458843439817429,0.04598107561469078,-0.07801570743322372,0.04260631650686264,0.025368208065629002,0.457375556230545,1.4877320528030396,-3.4149172306060787,-3.095940351486206,0.002243042225018144,0.3701019585132599,0.5674896836280823,5.954002875734235,0.5248891003892179,-0.0718253305076085,-0.7005808053899948,0.13174409184713934,3.085575046980953,0.022719834561154614,1.4571402331719387
1607533337.1492352,1.84001159668,-6.25999450684,0.290000915527,0.375,0.366000175476,0.16400000453,1.2675845623016355,-1.1667888800250452,2.1037859916687007,-2.4612072149859827,4.674193859100342,1.4021981954574585,0.2625280320644379,0.05729418247938156,-0.09147638827562332,0.054743941873312,0.022530343383550644,0.4188534617424011,1.3275147676467896,-3.620911121368408,-2.914353609085083,0.0493469275534153,0.2557068169116974,0.6706696152687073,6.5312536646948836,0.5490693307172627,-0.05315771987915341,-0.7071743391950736,0.13145902473808385,3.085735046126872,0.021427267326286987,1.4364426348725965
1607533337.2613552,1.91000366211,-5.05999755859,0.12000083923299999,0.319000005722,0.33000087738,0.17300000786800002,1.2973920106887815,-1.1602543036090296,2.0916152000427246,-2.4547784964190877,4.6765785217285165,1.4468499422073364,0.268421083688736,0.06706053018569946,-0.11678707599639893,0.06256724148988724,0.022376945242285732,0.3833801448345184,1.2039185762405396,-3.561401844024658,-2.8829684257507324,0.0740203931927681,0.2601929008960724,0.6616974472999573,5.4098141819869365,0.4905003419413017,-0.03351747968753836,-0.7144621019135526,0.1316961910572963,3.086311702759952,0.020623526408585162,1.421587137804543
1607533337.3731494,2.49000549316,-5.39999389648,0.0100002288818,0.34399998188,0.270000457764,0.180999994278,1.3274030685424805,-1.1516101996051231,2.077091217041016,-2.4471414724933065,4.678675174713135,1.4873573780059814,0.2692391872406006,0.07660955935716629,-0.1341082751750946,0.06745680421590805,0.01953908056020737,0.3401027321815491,1.5838624238967896,-3.602600574493408,-3.1699202060699463,-0.011215210892260076,0.1951446682214737,0.4553375840187073,5.9464410736646425,0.4732834590970256,-0.013651014749081754,-0.7223395134438341,0.1313779365120445,3.0857867756750768,0.019844786104487148,1.4110876068183342
1607533337.4856687,2.26000976562,-5.2899932861300005,0.219999313354,0.356999993324,0.23400020599399998,0.18999999761599998,1.3568506240844729,-1.1427376906024378,2.061342716217041,-2.4399107138263147,4.680328845977783,1.5234811305999756,0.25519049167633057,0.08362752199172974,-0.14621393382549286,0.06467646360397339,0.013364807702600956,0.3002767562866211,1.3595582246780396,-3.703308582305908,-3.0555877685546875,0.0628051832318306,0.2871094048023224,0.5181427597999573,5.756741509384844,0.4672313032456735,0.006062568745461316,-0.7303277924231162,0.131479052013561,3.0864292599827015,0.019800357166231592,1.4043847698116936
1607533337.5970795,2.3900146484400002,-5.089996337890001,0.5500011444089999,0.309000015259,0.332000732422,0.19699999690099998,1.384498953819275,-1.1333978811847132,2.0443706512451167,-2.432751480733053,4.681826591491699,1.55418062210083,0.2371278703212738,0.08989127725362778,-0.15614646673202515,0.06761020421981813,0.015550730749964712,0.25527358055114746,1.3824464082717896,-3.2318117618560787,-3.080247640609741,0.0717773512005806,0.3476715385913849,0.4732819199562073,5.650020707779981,0.4944840690434837,0.02477489955262561,-0.7384525490598105,0.13179452602463432,3.087767236880179,0.019948357282504155,1.4012996895977932
1607533337.709091,2.94000244141,-4.15998840332,0.739999771118,0.266999959946,0.299000740051,0.21699997782699998,1.4101437330245972,-1.1225712935077112,2.0252246856689453,-2.424264732991354,4.683072566986084,1.5788333415985107,0.22149404883384705,0.1022142544388771,-0.190379798412323,0.08557695150375366,0.007305583450943232,0.18008935451507568,1.3183594942092896,-3.4332277774810787,-3.0712804794311523,0.0650482252240181,0.2512207329273224,0.4261780083179474,5.147496239193219,0.4558282697893252,0.042260663175810606,-0.7471875496857734,0.13186756625459894,3.0883556313804448,0.020068787269023305,1.4022667371670374
1607533337.8212574,2.3300018310499997,-4.75999450684,0.579999923706,0.30499994754799997,0.407999992371,0.236999988556,1.4339773654937744,-1.110126797352926,2.0021657943725586,-2.4139092604266565,4.6833600997924805,1.5941468477249146,0.20220424234867096,0.1172984018921852,-0.22506055235862726,0.0935153067111969,0.0006519418675452472,0.08477161824703218,1.3641358613967896,-3.3187868595123287,-3.127325773239136,0.0515899695456028,0.1121521145105362,0.4284210503101349,5.331309046504646,0.5618344563610913,0.058497002028701096,-0.757479874792993,0.13234102965821642,3.0891679998262087,0.0210479993786524,1.4107580447834482
1607533337.9330726,3.1200103759799998,-5.0399932861300005,0.760000228882,0.347000002861,0.42200088501,0.273999989033,1.4553279876708984,-1.0950558821307579,1.9757213592529297,-2.4028843084918416,4.683300495147705,1.5987563133239746,0.17579419910907745,0.14251960813999176,-0.24657464027404785,0.10500098764896393,-5.752428114647046e-05,0.0,1.3916016817092896,-3.762817859649658,-3.2282071113586426,0.0628051832318306,-0.0493469275534153,0.2265472710132599,5.976085459425679,0.6112035200527247,0.07311643797701678,-0.7692768933564048,0.1323328456588947,3.0899902530496375,0.022220089686174484,1.4274733667097628
1607533338.0451696,3.7100067138699995,-4.72999572754,0.420000076294,0.288999915123,0.458000183105,0.305999994278,1.473884105682373,-1.078571144734518,1.9477996826171875,-2.3903864065753377,4.6824374198913565,1.589537501335144,0.1617199331521988,0.1438746154308319,-0.2514066696166992,0.11903691291809082,-0.012214322574436665,-0.1302349716424942,1.2039185762405396,-4.119873523712158,-3.2528672218322754,-0.0515899695456028,-0.1166381984949112,-0.1929016262292862,6.026060857939795,0.6220298346248762,0.08595853258836804,-0.7815649819536865,0.1317189015487,3.0892916639814394,0.02383716537411266,1.4552323004607177
1607533338.1572378,2.60000610352,-5.1899871826199995,0.690000534058,0.329999923706,0.41000080108599996,0.34499999880800003,1.4916599988937378,-1.062350098286764,1.9197936058044436,-2.377793614064352,4.681167602539063,1.5696619749069214,0.1602754294872284,0.1450251042842865,-0.2387896776199341,0.10542283207178116,-0.012329370714724064,-0.2279495447874069,1.1856080293655396,-4.193115711212158,-3.43445372581482,0.0471038855612278,-0.2691650688648224,-0.2332763969898224,5.845690671862603,0.6293056536490417,0.09863300463575078,-0.7936187058454836,0.13125390682554802,3.088838488932293,0.025856220237380007,1.4928660610498026
